,Radius,Theta,Phi,LMP.Int.En.
599,30.0,5,60,0.0140321112208688
600,3.0,15,60,0.436619553789758
601,3.5,15,60,-1.41447617160053
602,4.0,15,60,-0.445938588535908
603,4.5,15,60,-0.166289783888949
604,5.0,15,60,-0.0651471115485419
605,5.5,15,60,-0.0235675702777704
606,6.0,15,60,-0.00498046021114032
607,7.0,15,60,0.00837701549566807
608,8.0,15,60,0.0120603846478843
609,9.0,15,60,0.01325489980654
610,10.0,15,60,0.0136944101853876
611,12.0,15,60,0.0139523765518372
612,15.0,15,60,0.0140184966610407
613,20.0,15,60,0.0140307178152081
614,30.0,15,60,0.0140320552789884
615,3.0,30,60,-2.88352445399721
616,3.5,30,60,-1.09558553435716
617,4.0,30,60,-0.412340987110521
618,4.5,30,60,-0.162024935602913
619,5.0,30,60,-0.064413060548372
620,5.5,30,60,-0.023406063976362
621,6.0,30,60,-0.00493770330108315
622,7.0,30,60,0.00838134912266272
623,8.0,30,60,0.0120609419859522
624,9.0,30,60,0.013254956765979
625,10.0,30,60,0.0136943979069641
626,12.0,30,60,0.0139523650765677
627,15.0,30,60,0.0140184938278073
628,20.0,30,60,0.0140307174832588
629,30.0,30,60,0.0140321112214767
630,3.0,45,60,-2.83638398301575
631,3.5,45,60,-1.08298936288379
632,4.0,45,60,-0.409478397735627
633,4.5,45,60,-0.161347171155595
634,5.0,45,60,-0.0642358613564321
635,5.5,45,60,-0.023354985903607
636,6.0,45,60,-0.00492184845409931
637,7.0,45,60,0.00838296853549424
638,8.0,45,60,0.0120609924168472
639,9.0,45,60,0.0132548642823098
640,10.0,45,60,0.0136943277997872
641,12.0,45,60,0.0139523408105164
642,15.0,45,60,0.0140184889057695
643,20.0,45,60,0.0140307169601322
644,30.0,45,60,0.014032055280086
645,3.0,60,60,-2.83431066542095
646,3.5,60,60,-1.08226294597318
647,4.0,60,60,-0.409257146600005
648,4.5,60,60,-0.161286089846141
649,5.0,60,60,-0.064221854056548
650,5.5,60,60,-0.0233538543393707
651,6.0,60,60,-0.00492364640282246
652,7.0,60,60,0.00838136927130131
653,8.0,60,60,0.0120601862903755
654,9.0,60,60,0.01325448170903
655,10.0,60,60,0.0136941432619159
656,12.0,60,60,0.0139522929275939
657,15.0,60,60,0.0140184805703954
658,20.0,60,60,0.0140307161667237
659,30.0,60,60,0.014032111222808
660,3.0,75,60,-2.83486231744384
661,3.5,75,60,-1.08257330535414
662,4.0,75,60,-0.409428972931729
663,4.5,75,60,-0.161380597895836
664,5.0,75,60,-0.0642740736558537
665,5.5,75,60,-0.0233830775935257
666,6.0,75,60,-0.0049402919209228
667,7.0,75,60,0.00837562550452133
668,8.0,75,60,0.0120580299438592
669,9.0,75,60,0.0132536054173369
670,10.0,75,60,0.0136937608842959
671,12.0,75,60,0.0139522056618026
672,15.0,75,60,0.014018467026655
673,20.0,75,60,0.0140307150112186
674,30.0,75,60,0.0140320550703354
675,3.0,90,60,-2.83753126069283
676,3.5,90,60,-1.08394348169645
677,4.0,90,60,-0.410112344510636
678,4.5,90,60,-0.161720619041859
